"Year"|"COMPANY NAME"|"Type"|"%"|"Announcement"|"Record"|"Ex-Dividend"
"2019"|"Honda India PP"|"Final"|"100.00"|"28-05-2019"|"-"|"30-07-2019"
"2019"|"Sonata"|"Final"|"800.00"|"30-05-2019"|"-"|"30-07-2019"
"2019"|"Tamilnadu Petro"|"Final"|"10.00"|"21-05-2019"|"-"|"30-07-2019"
"2019"|"The Yamuna Synd"|"Final"|"40.00"|"30-05-2019"|"-"|"30-07-2019"
"2019"|"Adani Enterpris"|"Final"|"40.00"|"29-05-2019"|"-"|"29-07-2019"
"2019"|"Asahi India"|"Final"|"100.00"|"22-05-2019"|"-"|"29-07-2019"
"2019"|"Arvind"|"Final"|"20.00"|"17-05-2019"|"-"|"29-07-2019"
"2019"|"Birla Cable"|"Final"|"20.00"|"17-05-2019"|"-"|"29-07-2019"
"2019"|"Bharat Gears"|"Final"|"10.00"|"30-05-2019"|"30-07-2019"|"29-07-2019"
"2019"|"Hawkins Cooker"|"Final"|"800.00"|"29-05-2019"|"-"|"29-07-2019"
"2019"|"Indo Amines"|"Final"|"10.00"|"27-05-2019"|"-"|"29-07-2019"
"2019"|"Karnataka Bank"|"Final"|"35.00"|"13-05-2019"|"-"|"29-07-2019"
"2019"|"Kothari Petro"|"Final"|"5.00"|"20-05-2019"|"-"|"29-07-2019"
"2019"|"Lupin"|"Final"|"250.00"|"15-05-2019"|"-"|"29-07-2019"
"2019"|"Minda Ind"|"Final"|"32.50"|"16-05-2019"|"-"|"29-07-2019"
"2019"|"Pidilite Ind"|"Final"|"650.00"|"14-05-2019"|"-"|"29-07-2019"
"2019"|"Keerthi Ind"|"Final"|"9.00"|"30-05-2019"|"30-07-2019"|"29-07-2019"
"2019"|"Sudarshan Chem"|"Final"|"175.00"|"24-05-2019"|"-"|"29-07-2019"
"2019"|"Sudarshan Chem"|"Special"|"125.00"|"25-05-2019"|"-"|"29-07-2019"
"2019"|"Titan Company"|"Final"|"500.00"|"08-05-2019"|"-"|"29-07-2019"
"2019"|"Weizmann"|"Final"|"5.00"|"27-05-2019"|"-"|"29-07-2019"
"2019"|"Alkyl Amines"|"Final"|"160.00"|"21-05-2019"|"-"|"26-07-2019"
"2019"|"Arihant Capital"|"Final"|"15.00"|"21-05-2019"|"-"|"26-07-2019"
"2019"|"Aarti Drugs"|"Final"|"10.00"|"15-05-2019"|"-"|"26-07-2019"
"2019"|"AGL"|"Final"|"25.00"|"27-05-2019"|"-"|"26-07-2019"
"2019"|"Arvind Smart"|"Final"|"15.00"|"02-05-2019"|"-"|"26-07-2019"
"2019"|"Brigade Ent"|"Final"|"20.00"|"07-05-2019"|"29-07-2019"|"26-07-2019"
"2019"|"Berger Paints"|"Final"|"190.00"|"30-05-2019"|"-"|"26-07-2019"
"2019"|"Ent Network Ind"|"Final"|"10.00"|"30-05-2019"|"-"|"26-07-2019"
"2019"|"Flex Foods"|"Final"|"10.00"|"27-05-2019"|"-"|"26-07-2019"
"2019"|"Hind Hardy"|"Final"|"12.00"|"21-05-2019"|"-"|"26-07-2019"
"2019"|"IG Petro"|"Final"|"40.00"|"22-05-2019"|"-"|"26-07-2019"
"2019"|"Menon Bearings"|"Interim"|"125.00"|"17-07-2019"|"29-07-2019"|"26-07-2019"
"2019"|"Modison Metals"|"Final"|"50.00"|"28-05-2019"|"-"|"26-07-2019"
"2019"|"Adani Ports"|"Final"|"10.00"|"04-06-2019"|"-"|"26-07-2019"
"2019"|"NESCO"|"Final"|"125.00"|"24-05-2019"|"-"|"26-07-2019"
"2019"|"Super Sales"|"Final"|"25.00"|"20-05-2019"|"-"|"26-07-2019"
"2019"|"Universal Cable"|"Final"|"20.00"|"17-05-2019"|"-"|"26-07-2019"
"2019"|"Vinyl Chemicals"|"Final"|"240.00"|"13-05-2019"|"-"|"26-07-2019"
"2019"|"Vindhya Telelin"|"Final"|"120.00"|"17-05-2019"|"-"|"26-07-2019"
"2019"|"Aarvi Encon"|"Final"|"10.00"|"24-05-2019"|"26-07-2019"|"25-07-2019"
"2019"|"Asian Hotel (E)"|"Final"|"25.00"|"10-05-2019"|"-"|"25-07-2019"
"2019"|"Alkali Metals"|"Final"|"12.00"|"27-05-2019"|"-"|"25-07-2019"
"2019"|"Astral Poly Tec"|"Final"|"40.00"|"20-05-2019"|"-"|"25-07-2019"
"2019"|"Bombay Dyeing"|"Final"|"75.00"|"02-05-2019"|"-"|"25-07-2019"
"2019"|"Bajaj Electric"|"Final"|"175.00"|"22-05-2019"|"-"|"25-07-2019"
"2019"|"Chembond Chem"|"Final"|"40.00"|"20-05-2019"|"-"|"25-07-2019"
"2019"|"Cadila Health"|"Final"|"350.00"|"29-05-2019"|"-"|"25-07-2019"
"2019"|"DFM Foods"|"Final"|"62.50"|"02-05-2019"|"-"|"25-07-2019"
"2019"|"Dynamic Ind"|"Final"|"15.00"|"30-05-2019"|"-"|"25-07-2019"
"2019"|"Capri Global"|"Final"|"18.00"|"03-05-2019"|"-"|"25-07-2019"
"2019"|"Elgi Equipments"|"Final"|"130.00"|"27-05-2019"|"-"|"25-07-2019"
"2019"|"Exide Ind"|"Final"|"80.00"|"30-04-2019"|"-"|"25-07-2019"
"2019"|"Zensar Tech"|"Final"|"90.00"|"30-04-2019"|"-"|"25-07-2019"
"2019"|"Fine Organics"|"Final"|"140.00"|"27-05-2019"|"-"|"25-07-2019"
"2019"|"Firstsource Sol"|"Final"|"20.00"|"06-05-2019"|"-"|"25-07-2019"
"2019"|"Future Supply"|"Final"|"12.50"|"13-05-2019"|"26-07-2019"|"25-07-2019"
"2019"|"Godrej Agrovet"|"Final"|"45.00"|"06-05-2019"|"-"|"25-07-2019"
"2019"|"Guj Amb Exports"|"Final"|"50.00"|"27-05-2019"|"-"|"25-07-2019"
"2019"|"Hatsun Agro"|"Interim"|"200.00"|"10-07-2019"|"26-07-2019"|"25-07-2019"
"2019"|"Insecticides"|"Final"|"20.00"|"28-05-2019"|"-"|"25-07-2019"
"2019"|"Ind & Prud Invt"|"Final"|"250.00"|"03-05-2019"|"-"|"25-07-2019"
"2019"|"ICICI Securitie"|"Final"|"114.00"|"23-04-2019"|"-"|"25-07-2019"
"2019"|"Nitta Gelatin"|"Final"|"15.00"|"09-05-2019"|"-"|"25-07-2019"
"2019"|"Welspun Enter"|"Final"|"20.00"|"24-05-2019"|"-"|"25-07-2019"
"2019"|"Nelcast"|"Final"|"50.00"|"27-05-2019"|"-"|"25-07-2019"
"2019"|"Orissa Bengal C"|"Final"|"5.00"|"29-05-2019"|"-"|"25-07-2019"
"2019"|"Prima Plastics"|"Final"|"10.00"|"22-05-2019"|"-"|"25-07-2019"
"2019"|"GlaxoSmith Con"|"Final"|"1050.00"|"10-05-2019"|"-"|"25-07-2019"
"2019"|"Thermax"|"Final"|"350.00"|"22-05-2019"|"27-07-2019"|"25-07-2019"
"2019"|"Tamboli Capital"|"Final"|"7.00"|"13-05-2019"|"-"|"25-07-2019"
"2019"|"TCFC Finance"|"Final"|"15.00"|"07-05-2019"|"-"|"25-07-2019"
"2019"|"Tech Mahindra"|"Final"|"280.00"|"21-05-2019"|"-"|"25-07-2019"
"2019"|"Uni Abex"|"Final"|"75.00"|"28-05-2019"|"-"|"25-07-2019"
"2019"|"Ujjivan Financi"|"Final"|"4.50"|"30-05-2019"|"-"|"25-07-2019"
"2019"|"Tata Comm"|"Final"|"45.00"|"08-05-2019"|"-"|"25-07-2019"
"2019"|"Zodiac Clothing"|"Final"|"10.00"|"30-05-2019"|"-"|"25-07-2019"
"2019"|"Ador Fontech"|"Final"|"175.00"|"17-05-2019"|"-"|"24-07-2019"
"2019"|"Eicher Motors"|"Final"|"1250.00"|"10-05-2019"|"-"|"24-07-2019"
"2019"|"Uflex"|"Final"|"20.00"|"27-05-2019"|"-"|"24-07-2019"
"2019"|"CMI FPE"|"Final"|"100.00"|"30-05-2019"|"-"|"24-07-2019"
"2019"|"Indian Toners"|"Final"|"15.00"|"20-05-2019"|"-"|"24-07-2019"
"2019"|"Larsen"|"Final"|"900.00"|"10-05-2019"|"-"|"24-07-2019"
"2019"|"Magma Fincorp"|"Final"|"40.00"|"15-05-2019"|"-"|"24-07-2019"
"2019"|"Motilal Oswal"|"Final"|"450.00"|"13-05-2019"|"25-07-2019"|"24-07-2019"
"2019"|"Orient Cement"|"Final"|"75.00"|"30-04-2019"|"-"|"24-07-2019"
"2019"|"Pecos Hotels"|"Final"|"10.00"|"01-07-2019"|"25-07-2019"|"24-07-2019"
"2019"|"Sobha"|"Final"|"70.00"|"17-05-2019"|"-"|"24-07-2019"
"2019"|"Cholamandalam"|"Final"|"65.00"|"03-05-2019"|"-"|"24-07-2019"
"2019"|"Thangamayil"|"Final"|"50.00"|"22-05-2019"|"-"|"24-07-2019"
"2019"|"V-Mart Retail"|"Final"|"17.00"|"10-05-2019"|"-"|"24-07-2019"
"2019"|"Wires and Fabri"|"Final"|"6.00"|"28-05-2019"|"-"|"24-07-2019"
"2019"|"Ashok Leyland"|"Final"|"310.00"|"24-05-2019"|"-"|"23-07-2019"
"2019"|"Apollo Tyres"|"Final"|"325.00"|"09-05-2019"|"-"|"23-07-2019"
"2019"|"Deltron"|"Interim"|"10.00"|"03-07-2019"|"24-07-2019"|"23-07-2019"
"2019"|"Dixon Technolog"|"Final"|"20.00"|"24-05-2019"|"-"|"23-07-2019"
"2019"|"Geojit Fin"|"Final"|"100.00"|"30-05-2019"|"-"|"23-07-2019"
"2019"|"Hind Copper"|"Final"|"10.40"|"28-05-2019"|"-"|"23-07-2019"
"2019"|"Hikal"|"Final"|"30.00"|"09-05-2019"|"-"|"23-07-2019"
"2019"|"J. K. Cement"|"Final"|"100.00"|"20-05-2019"|"-"|"23-07-2019"
"2019"|"Mahindra Logist"|"Final"|"18.00"|"07-05-2019"|"-"|"23-07-2019"
"2019"|"Singer India"|"Final"|"20.00"|"22-05-2019"|"-"|"23-07-2019"
"2019"|"Sicagen India"|"Final"|"4.00"|"22-05-2019"|"-"|"23-07-2019"
"2019"|"TCI Express"|"Final"|"30.00"|"22-05-2019"|"-"|"23-07-2019"
"2019"|"Victoria Mills"|"Final"|"50.00"|"02-05-2019"|"-"|"23-07-2019"
"2019"|"Bombay Cycle"|"Final"|"50.00"|"15-05-2019"|"-"|"22-07-2019"
"2019"|"Bombay Cycle"|"Final"|"100.00"|"16-05-2019"|"-"|"22-07-2019"
"2019"|"Bombay Cycle"|"Special"|"100.00"|"16-05-2019"|"-"|"22-07-2019"
"2019"|"Blue Dart"|"Final"|"125.00"|"16-05-2019"|"-"|"22-07-2019"
"2019"|"Bata India"|"Final"|"125.00"|"24-05-2019"|"-"|"22-07-2019"
"2019"|"Cholamandalam"|"Final"|"20.00"|"30-04-2019"|"-"|"22-07-2019"
"2019"|"Captain Technoc"|"Final"|"2.00"|"27-05-2019"|"23-07-2019"|"22-07-2019"
"2019"|"Carborundum"|"Final"|"125.00"|"26-04-2019"|"-"|"22-07-2019"
"2019"|"DLF"|"Final"|"100.00"|"22-05-2019"|"23-07-2019"|"22-07-2019"
"2019"|"Future Life"|"Final"|"70.00"|"02-05-2019"|"23-07-2019"|"22-07-2019"
"2019"|"ICICI Bank"|"Final"|"50.00"|"06-05-2019"|"-"|"22-07-2019"
"2019"|"JMC Projects"|"Final"|"35.00"|"08-05-2019"|"-"|"22-07-2019"
"2019"|"Jenburkt Pharma"|"Final"|"102.00"|"28-05-2019"|"-"|"22-07-2019"
"2019"|"Kalpataru Power"|"Final"|"150.00"|"09-05-2019"|"-"|"22-07-2019"
"2019"|"NOCIL"|"Final"|"25.00"|"10-05-2019"|"-"|"22-07-2019"
"2019"|"National Perox"|"Final"|"650.00"|"17-05-2019"|"-"|"22-07-2019"
"2019"|"Redington"|"Final"|"165.00"|"22-05-2019"|"-"|"22-07-2019"
"2019"|"Radhika Jewel"|"Interim"|"5.00"|"09-07-2019"|"23-07-2019"|"22-07-2019"
"2019"|"RPG Life"|"Final"|"30.00"|"30-04-2019"|"-"|"22-07-2019"
"2019"|"Solitaire Mach"|"Final"|"11.00"|"20-05-2019"|"-"|"22-07-2019"
"2019"|"Shoppers Stop"|"Final"|"15.00"|"30-04-2019"|"-"|"22-07-2019"
"2019"|"West Coast Pap"|"Final"|"250.00"|"29-05-2019"|"-"|"22-07-2019"
"2019"|"Aegis Logistics"|"Final"|"90.00"|"28-05-2019"|"-"|"19-07-2019"
"2019"|"Century"|"Final"|"75.00"|"03-05-2019"|"-"|"19-07-2019"
"2019"|"EIH Assoc Hotel"|"Final"|"45.00"|"28-05-2019"|"-"|"19-07-2019"
"2019"|"General Insuran"|"Final"|"135.00"|"23-05-2019"|"22-07-2019"|"19-07-2019"
"2019"|"HDFC"|""|"875.00"|"13-05-2019"|"-"|"19-07-2019"
"2019"|"HDFC"|"Final"|"875.00"|"13-05-2019"|"-"|"19-07-2019"
"2019"|"ADC India Comm"|"Final"|"40.00"|"28-05-2019"|"-"|"19-07-2019"
"2019"|"Kaira Can"|"Final"|"65.00"|"24-05-2019"|"-"|"19-07-2019"
"2019"|"Trent"|"Final"|"130.00"|"30-04-2019"|"-"|"19-07-2019"
"2019"|"L&T Finance"|"Final"|"10.00"|"30-04-2019"|"-"|"19-07-2019"
"2019"|"PNB Housing Fin"|"Final"|"90.00"|"09-05-2019"|"-"|"19-07-2019"
"2019"|"Strides Pharma"|"Final"|"30.00"|"10-05-2019"|"-"|"19-07-2019"
"2019"|"Shriram City"|"Final"|"160.00"|"24-04-2019"|"-"|"19-07-2019"
"2019"|"Ultramarine"|"Final"|"225.00"|"15-05-2019"|"-"|"19-07-2019"
"2019"|"VIP Industries"|"Final"|"100.00"|"07-05-2019"|"-"|"19-07-2019"
"2019"|"Astec Life"|"Final"|"15.00"|"30-04-2019"|"-"|"18-07-2019"
"2019"|"Ador Welding"|"Final"|"65.00"|"16-05-2019"|"-"|"18-07-2019"
"2019"|"Alembic Pharma"|"Final"|"275.00"|"08-05-2019"|"-"|"18-07-2019"
"2019"|"AU Small Financ"|"Final"|"7.50"|"22-04-2019"|"-"|"18-07-2019"
"2019"|"Biocon"|"Final"|"10.00"|"25-04-2019"|"19-07-2019"|"18-07-2019"
"2019"|"Ceat"|"Final"|"120.00"|"07-05-2019"|"-"|"18-07-2019"
"2019"|"Cosmo Films"|"Final"|"60.00"|"15-05-2019"|"-"|"18-07-2019"
"2019"|"CG Consumer"|"Final"|"100.00"|"21-05-2019"|"-"|"18-07-2019"
"2019"|"Mahindra Life"|"Final"|"60.00"|"22-04-2019"|"-"|"18-07-2019"
"2019"|"Global Educatio"|"Final"|"15.00"|"29-05-2019"|"-"|"18-07-2019"
"2019"|"Goodricke Group"|"Final"|"40.00"|"24-05-2019"|"19-07-2019"|"18-07-2019"
"2019"|"Havells India"|"Final"|"450.00"|"29-05-2019"|"-"|"18-07-2019"
"2019"|"Hester Bio"|"Final"|"70.00"|"07-05-2019"|"-"|"18-07-2019"
"2019"|"IFGL Refractory"|"Final"|"25.00"|"13-05-2019"|"-"|"18-07-2019"
"2019"|"Jamna Auto"|"Final"|"45.00"|"21-05-2019"|"-"|"18-07-2019"
"2019"|"M&M"|"Final"|"170.00"|"29-05-2019"|"-"|"18-07-2019"
"2019"|"Menon Pistons"|"Final"|"75.00"|"10-05-2019"|"20-07-2019"|"18-07-2019"
"2019"|"New India Assur"|"Final"|"30.00"|"13-05-2019"|"19-07-2019"|"18-07-2019"
"2019"|"Piramal Enter"|"Final"|"1400.00"|"26-04-2019"|"-"|"18-07-2019"
"2019"|"Oriental Carbon"|"Final"|"80.00"|"10-05-2019"|"-"|"18-07-2019"
"2019"|"Alicon Castallo"|"Final"|"100.00"|"22-04-2019"|"-"|"18-07-2019"
"2019"|"Plastiblends"|"Final"|"55.00"|"09-05-2019"|"-"|"18-07-2019"
"2019"|"Solar Ind"|"Final"|"350.00"|"09-05-2019"|"-"|"18-07-2019"
"2019"|"Sterlite Techno"|"Final"|"175.00"|"23-04-2019"|"-"|"18-07-2019"
"2019"|"Tasty Bite"|"Final"|"20.00"|"16-05-2019"|"-"|"18-07-2019"
"2019"|"Touchwood Enter"|"Final"|"20.00"|"25-05-2019"|"19-07-2019"|"18-07-2019"
"2019"|"Trident Texofab"|"Final"|"10.00"|"29-05-2019"|"-"|"18-07-2019"
"2019"|"Unichem Labs"|"Final"|"200.00"|"24-05-2019"|"-"|"18-07-2019"
"2019"|"Vimta Labs"|"Final"|"100.00"|"13-05-2019"|"-"|"18-07-2019"
"2019"|"Zuari Global"|"Final"|"10.00"|"24-05-2019"|"-"|"18-07-2019"
"2019"|"Balaji Amines"|"Final"|"140.00"|"15-05-2019"|"-"|"17-07-2019"
"2019"|"Bimetal Bearing"|"Final"|"100.00"|"30-05-2019"|"-"|"17-07-2019"
"2019"|"Creative Cast."|"Final"|"100.00"|"23-05-2019"|"18-07-2019"|"17-07-2019"
"2019"|"Zydus Wellness"|"Final"|"50.00"|"28-05-2019"|"-"|"17-07-2019"
"2019"|"Deltron"|"Final"|"65.00"|"26-04-2019"|"-"|"17-07-2019"
"2019"|"Edelweiss"|"Final"|"30.00"|"14-05-2019"|"-"|"17-07-2019"
"2019"|"Eimco Elecon"|"Final"|"70.00"|"07-05-2019"|"-"|"17-07-2019"
"2019"|"Empire Ind"|"Final"|"250.00"|"24-05-2019"|"-"|"17-07-2019"
"2019"|"Mahindra EPC"|"Final"|"10.00"|"30-04-2019"|"-"|"17-07-2019"
"2019"|"Federal Bank"|"Final"|"70.00"|"06-05-2019"|"-"|"17-07-2019"
"2019"|"Grindwell Norto"|"Final"|"120.00"|"29-05-2019"|"-"|"17-07-2019"
"2019"|"Kalyani Forge"|"Final"|"40.00"|"20-05-2019"|"-"|"17-07-2019"
"2019"|"Meghmani Organi"|"Final"|"40.00"|"24-05-2019"|"-"|"17-07-2019"
"2019"|"Onward Tech"|"Final"|"15.00"|"17-05-2019"|"-"|"17-07-2019"
"2019"|"PTL Enterprises"|"Final"|"125.00"|"09-05-2019"|"-"|"17-07-2019"
"2019"|"Rane Brake"|"Final"|"90.00"|"22-05-2019"|"18-07-2019"|"17-07-2019"
"2019"|"Smruthi Organic"|"Final"|"20.00"|"30-04-2019"|"-"|"17-07-2019"
"2019"|"Thirumalai Chem"|"Final"|"200.00"|"06-05-2019"|"-"|"17-07-2019"
"2019"|"Tejas Networks"|"Final"|"10.00"|"22-04-2019"|"-"|"17-07-2019"
"2019"|"UFO Moviez"|"Final"|"25.00"|"21-05-2019"|"-"|"17-07-2019"
"2019"|"Voltas"|"Final"|"400.00"|"09-05-2019"|"-"|"17-07-2019"
"2019"|"Apollo Sindoori"|"Final"|"30.00"|"31-05-2019"|"-"|"16-07-2019"
"2019"|"Cheviot Company"|"Final"|"10.00"|"27-05-2019"|"17-07-2019"|"16-07-2019"
"2019"|"Everest Ind"|"Final"|"75.00"|"02-05-2019"|"17-07-2019"|"16-07-2019"
"2019"|"GE T&D India"|"Final"|"90.00"|"22-05-2019"|"-"|"16-07-2019"
"2019"|"Hero Motocorp"|"Final"|"1600.00"|"26-04-2019"|"-"|"16-07-2019"
"2019"|"HIL"|"Final"|"125.00"|"27-05-2019"|"-"|"16-07-2019"
"2019"|"IP Rings"|"Final"|"10.00"|"16-05-2019"|"-"|"16-07-2019"
"2019"|"MPS"|"Final"|"250.00"|"17-05-2019"|"-"|"16-07-2019"
"2019"|"Orient Bell"|"Final"|"5.00"|"22-05-2019"|"-"|"16-07-2019"
"2019"|"PVR"|"Final"|"20.00"|"10-05-2019"|"-"|"16-07-2019"
"2019"|"Rane Madras"|"Final"|"45.00"|"23-05-2019"|"17-07-2019"|"16-07-2019"
"2019"|"Sagarsoft"|"Final"|"15.00"|"30-04-2019"|"-"|"16-07-2019"
"2019"|"Sagar Cement"|"Final"|"25.00"|"22-05-2019"|"-"|"16-07-2019"
"2019"|"Syngene Intl"|"Final"|"5.00"|"24-04-2019"|"17-07-2019"|"16-07-2019"
"2019"|"Seshasayee Pape"|"Final"|"200.00"|"27-05-2019"|"-"|"16-07-2019"
"2019"|"TCS"|"Interim"|"500.00"|"28-06-2019"|"17-07-2019"|"16-07-2019"
"2019"|"Taj GVK Hotels"|"Final"|"30.00"|"15-05-2019"|"-"|"16-07-2019"
"2019"|"V-Guard Ind"|"Final"|"80.00"|"29-05-2019"|"-"|"16-07-2019"
"2019"|"Vinati Organics"|""|"350.00"|"13-05-2019"|"-"|"16-07-2019"
"2019"|"Vinati Organics"|"Final"|"350.00"|"13-05-2019"|"-"|"16-07-2019"
"2019"|"GE Power India"|"Final"|"60.00"|"27-05-2019"|"-"|"15-07-2019"
"2019"|"Delta Corp"|"Final"|"65.00"|"08-04-2019"|"-"|"15-07-2019"
"2019"|"Dr Reddys Labs"|"Final"|"400.00"|"17-05-2019"|"-"|"15-07-2019"
"2019"|"Indag Rubber"|"Final"|"75.00"|"22-04-2019"|"-"|"15-07-2019"
"2019"|"KELTECH Energ"|"Final"|"25.00"|"01-07-2019"|"-"|"15-07-2019"
"2019"|"KEC Intl"|"Final"|"135.00"|"08-05-2019"|"-"|"15-07-2019"
"2019"|"M&M Financial"|"Final"|"200.00"|"24-04-2019"|"-"|"15-07-2019"
"2019"|"M&M Financial"|"Special"|"125.00"|"25-04-2019"|"-"|"15-07-2019"
"2019"|"Navneet"|"Final"|"50.00"|"15-05-2019"|"-"|"15-07-2019"
"2019"|"NELCO"|"Final"|"15.00"|"30-04-2019"|"-"|"15-07-2019"
"2019"|"Oriental Hotels"|"Final"|"50.00"|"25-04-2019"|"-"|"15-07-2019"
"2019"|"Praj Industries"|"Final"|"81.00"|"16-05-2019"|"-"|"15-07-2019"
"2019"|"Ponni Sugars(E)"|"Final"|"20.00"|"24-05-2019"|"-"|"15-07-2019"
"2019"|"Pix Transmis"|"Final"|"27.50"|"03-05-2019"|"-"|"15-07-2019"
"2019"|"Tata Inv Corp"|"Final"|"200.00"|"10-05-2019"|"-"|"15-07-2019"
"2019"|"Zee Entertain"|"Final"|"350.00"|"27-05-2019"|"16-07-2019"|"15-07-2019"
"2019"|"DCM Shriram"|"Final"|"80.00"|"02-05-2019"|"-"|"12-07-2019"
"2019"|"Indian Hume"|"Final"|"180.00"|"29-05-2019"|"-"|"12-07-2019"
"2019"|"Intl Travel"|"Final"|"25.00"|"15-04-2019"|"-"|"12-07-2019"
"2019"|"Jyothy Labs"|"Final"|"300.00"|"07-05-2019"|"-"|"12-07-2019"
"2019"|"Kotak Mahindra"|"Final"|"16.00"|"30-04-2019"|"-"|"12-07-2019"
"2019"|"Lakshmi Machine"|"Final"|"350.00"|"20-05-2019"|"-"|"12-07-2019"
"2019"|"Cera Sanitary"|"Final"|"260.00"|"14-05-2019"|"-"|"12-07-2019"
"2019"|"AMJ Land"|"Final"|"15.00"|"24-05-2019"|"-"|"12-07-2019"
"2019"|"Pudumjee Paper"|"Final"|"15.00"|"24-05-2019"|"-"|"12-07-2019"
"2019"|"Atul"|"Final"|"150.00"|"26-04-2019"|"-"|"11-07-2019"
"2019"|"Amara Raja Batt"|"Final"|"508.00"|"15-05-2019"|"-"|"11-07-2019"
"2019"|"Bajaj Holdings"|"Final"|"325.00"|"17-05-2019"|"-"|"11-07-2019"
"2019"|"Bajaj Auto"|"Final"|"600.00"|"17-05-2019"|"-"|"11-07-2019"
"2019"|"Bajaj Finance"|"Final"|"300.00"|"16-05-2019"|"-"|"11-07-2019"
"2019"|"Bajaj Finserv"|"Final"|"50.00"|"16-05-2019"|"-"|"11-07-2019"
"2019"|"MphasiS"|"Final"|"270.00"|"28-05-2019"|"-"|"11-07-2019"
"2019"|"D-Link India"|"Final"|"50.00"|"27-05-2019"|"-"|"11-07-2019"
"2019"|"Escorts"|"Final"|"25.00"|"02-05-2019"|"-"|"11-07-2019"
"2019"|"Saregama India"|"Final"|"30.00"|"08-05-2019"|"-"|"11-07-2019"
"2019"|"GlaxoSmithKline"|"Final"|"200.00"|"20-05-2019"|"-"|"11-07-2019"
"2019"|"Gandhi Spl Tube"|"Final"|"180.00"|"28-05-2019"|"-"|"11-07-2019"
"2019"|"Kirloskar Ferro"|"Final"|"20.00"|"03-05-2019"|"-"|"11-07-2019"
"2019"|"Kirloskar Pneum"|"Final"|"75.00"|"06-05-2019"|"-"|"11-07-2019"
"2019"|"L&T Infotech"|"Final"|"1550.00"|"02-05-2019"|"-"|"11-07-2019"
"2019"|"L&T Technology"|"Final"|"675.00"|"03-05-2019"|"-"|"11-07-2019"
"2019"|"Mastek"|"Final"|"100.00"|"16-04-2019"|"-"|"11-07-2019"
"2019"|"Mah Scooters"|"Final"|"330.00"|"15-05-2019"|"-"|"11-07-2019"
"2019"|"Orient Electric"|"Final"|"50.00"|"30-04-2019"|"-"|"11-07-2019"
"2019"|"Persistent"|"Final"|"30.00"|"30-04-2019"|"-"|"11-07-2019"
"2019"|"Rajratan Global"|"Final"|"20.00"|"10-05-2019"|"-"|"11-07-2019"
"2019"|"Sasken Tech"|"Final"|"75.00"|"23-04-2019"|"-"|"11-07-2019"
"2019"|"Swaraj Engines"|"Final"|"250.00"|"22-04-2019"|"-"|"11-07-2019"
"2019"|"Swaraj Engines"|"Special"|"250.00"|"23-04-2019"|"-"|"11-07-2019"
"2019"|"Shanthi Gears"|"Final"|"100.00"|"30-04-2019"|"-"|"11-07-2019"
"2019"|"SKF India"|"Final"|"120.00"|"15-05-2019"|"-"|"11-07-2019"
"2019"|"Shreyas Shippin"|"Final"|"12.00"|"28-05-2019"|"-"|"11-07-2019"
"2019"|"United Nilgiri"|"Final"|"17.00"|"30-05-2019"|"-"|"11-07-2019"
"2019"|"Vaibhav Global"|"Final"|"50.00"|"21-05-2019"|"-"|"11-07-2019"
"2019"|"Welspun India"|"Final"|"30.00"|"24-05-2019"|"-"|"11-07-2019"
"2019"|"Wendt"|"Final"|"150.00"|"25-04-2019"|"-"|"11-07-2019"
"2019"|"Coromandel Int"|"Final"|"350.00"|"23-04-2019"|"-"|"10-07-2019"
"2019"|"Bayer CropScien"|"Final"|"180.00"|"27-05-2019"|"-"|"10-07-2019"
"2019"|"Karur Vysya"|"Final"|"30.00"|"15-05-2019"|"-"|"10-07-2019"
"2019"|"LG Balakrishnan"|"Final"|"50.00"|"30-04-2019"|"-"|"10-07-2019"
"2019"|"Orient Paper"|"Final"|"60.00"|"02-05-2019"|"-"|"10-07-2019"
"2019"|"Rishiroop"|"Final"|"12.00"|"13-05-2019"|"-"|"10-07-2019"
"2019"|"RITES"|"Final"|"40.00"|"29-05-2019"|"11-07-2019"|"10-07-2019"
"2019"|"UltraTechCement"|"Final"|"115.00"|"24-04-2019"|"-"|"10-07-2019"
"2019"|"Can Fin Homes"|"Final"|"100.00"|"30-04-2019"|"-"|"09-07-2019"
"2019"|"GRUH Finance"|"Final"|"100.00"|"30-04-2019"|"-"|"09-07-2019"
"2019"|"ICICI Prudentia"|"Final"|"15.50"|"24-04-2019"|"-"|"09-07-2019"
"2019"|"South Ind Bk"|"Final"|"25.00"|"09-05-2019"|"-"|"09-07-2019"
"2019"|"Indian Metals"|"Final"|"50.00"|"20-05-2019"|"-"|"08-07-2019"
"2019"|"Agro Tech Foods"|"Final"|"25.00"|"06-06-2019"|"-"|"08-07-2019"
"2019"|"JSW Steel"|"Final"|"410.00"|"24-05-2019"|"-"|"08-07-2019"
"2019"|"Mindtree"|"Final"|"40.00"|"17-04-2019"|"-"|"08-07-2019"
"2019"|"Mindtree"|"Special"|"200.00"|"18-04-2019"|"-"|"08-07-2019"
"2019"|"Mitcon Cons"|"Final"|"10.00"|"24-05-2019"|"-"|"08-07-2019"
"2019"|"Rolcon Engg"|"Final"|"15.00"|"16-05-2019"|"-"|"08-07-2019"
"2019"|"Supreme Petro"|"Final"|"20.00"|"26-04-2019"|"-"|"08-07-2019"
